num_trial,sim_time,left_pwm,right_pwm,model_pos_x,model_pos_y,theta
120,169.444,90,85,264.8992,620.4411621,-35.28471277
120,169.548,90,85,271.41208,616.0839844,-28.33981092
120,169.671,90,85,284.7154,612.0986328,-17.86389933
120,169.77,90,85,295.79047,608.9924927,-6.599007517
120,169.873,90,85,304.4364,610.9730225,0.850658684
120,170.001,90,85,316.83295,612.1588745,13.25006557
121,170.647,90,90,339.37842,623.9905396,35.25672776
121,170.725,90,90,338.76086,624.8306885,35.35719677
122,171.359,90,90,338.98608,625.0863647,35.36284371
123,172.047,90,90,339.53366,624.1599731,35.36631899
123,172.146,90,90,339.5452,624.3696289,35.33226547
124,172.772,90,90,338.9445,624.5202637,35.29608605
124,172.876,90,90,339.5452,624.3696289,35.97383269
124,173.006,90,90,339.07516,624.5160522,35.28985285
125,173.667,90,90,339.23093,624.6845703,36.04048171
125,173.775,90,90,339.23093,624.6845703,36.04048171
125,173.836,90,90,338.76086,624.8306885,35.99892912
125,173.941,90,90,338.76086,624.8306885,35.99892912
126,174.588,90,90,339.28906,624.5612793,35.32973471
126,174.669,90,90,339.28906,624.5612793,35.32973471
126,174.756,90,90,339.23093,624.6845703,36.87975665
126,174.851,90,90,338.98608,625.0863647,35.36284371
127,175.547,90,90,339.23093,624.6845703,36.04048171
127,175.648,90,90,339.5452,624.3696289,35.97383269
127,175.749,90,90,340.05307,624.6906128,36.42973147
127,175.851,90,90,339.0056,624.4287109,36.87513792
128,176.534,90,90,339.75565,624.7545166,35.32173428
128,176.633,90,90,340.63803,624.6705322,36.45057522
128,176.71,90,90,340.63803,624.6705322,36.45057522
128,176.804,90,90,339.23093,624.6845703,36.45603782
128,176.897,90,90,339.28906,624.5612793,35.32973471
129,177.596,90,90,339.27966,625.359436,35.36516938
129,177.699,90,90,339.23093,624.6845703,35.39947281
129,177.795,90,90,339.53366,624.1599731,35.36631899
129,177.927,90,90,339.0056,624.4287109,35.39375649
129,178.028,90,90,340.064,624.8989868,36.39735023
130,178.627,90,90,339.30832,623.9036255,36.00164719
130,178.746,90,90,339.37842,623.9905396,35.25672776
130,178.875,90,90,339.30014,624.7715454,35.29560781
130,178.951,90,90,339.30014,624.7715454,35.29560781
130,179.045,90,90,339.58276,624.8347778,35.97308045
130,179.175,90,90,339.0056,624.4287109,36.0352285
131,179.845,90,90,339.5452,624.3696289,35.97383269
131,179.967,90,90,338.76086,624.8306885,35.99892912
131,180.067,90,90,339.0638,624.3051147,35.96532521
131,180.174,90,90,338.98608,625.0863647,36.00408234
131,180.294,90,90,339.30832,623.9036255,36.00164719
131,180.398,90,90,339.0056,624.4287109,35.39375649
132,181.023,90,90,339.0056,624.4287109,36.0352285
132,181.123,90,90,339.32013,624.1138916,35.32650745
132,181.251,90,90,339.23093,624.6845703,36.04048171
132,181.335,90,90,339.23093,624.6845703,36.04048171
132,181.429,90,90,338.76086,624.8306885,35.99892912
132,181.523,90,90,339.23093,624.6845703,35.39947281
132,181.619,90,90,339.82724,624.4337769,36.009456
133,182.286,90,90,339.30832,623.9036255,35.3606147
133,182.38,90,90,339.28906,624.5612793,35.97053229
133,182.512,90,90,339.96082,625.5998535,36.03762297
133,182.587,90,90,339.96082,625.5998535,36.03762297
133,182.678,90,90,338.76086,624.8306885,35.35719677
133,182.773,90,90,339.23093,624.6845703,36.45603782
133,182.876,90,90,339.37842,623.9905396,35.89852899
133,182.995,90,90,339.28906,624.5612793,35.97053229
134,183.661,90,90,338.9445,624.5202637,35.29608605
134,183.794,90,90,339.32013,624.1138916,35.96852089
134,183.893,90,90,339.0056,624.4287109,36.0352285
134,183.999,90,90,339.75018,625.2142944,35.40753405
134,184.125,90,90,339.5054,625.6155396,36.01180396
134,184.258,90,90,339.0056,624.4287109,36.0352285
134,184.356,90,90,339.30014,624.7715454,35.29560781
135,184.956,90,90,339.0056,624.4287109,36.0352285
135,185.054,90,90,339.07516,624.5160522,35.93212591
135,185.146,90,90,339.6231,623.5888672,35.93488086
135,185.251,90,90,339.0056,624.4287109,36.0352285
135,185.384,90,90,339.5452,624.3696289,35.97383269
135,185.481,90,90,339.53366,624.1599731,35.36631899
135,185.557,90,90,339.53366,624.1599731,35.36631899
135,185.614,90,90,339.5452,624.3696289,35.33226547
135,185.716,90,90,338.76086,624.8306885,36.41493992
136,186.417,90,90,340.482,624.4987183,36.11934486
136,186.508,90,90,339.30014,624.7715454,36.35348704
136,186.636,90,90,339.0056,624.4287109,36.0352285
136,186.737,90,90,339.0056,624.4287109,36.0352285
136,186.83,90,90,339.53366,624.1599731,35.36631899
136,186.957,90,90,339.07516,624.5160522,35.28985285
136,187.062,90,90,339.60342,624.246521,35.26248798
136,187.162,90,90,340.41226,624.4138184,36.222201
137,187.793,90,90,339.83844,624.6427612,35.97635023
137,187.919,90,90,339.27966,625.359436,36.00656852
137,188.019,90,90,339.32013,624.1138916,35.32650745
137,188.125,90,90,340.69714,624.5463257,36.80390373
137,188.236,90,90,340.69714,624.5463257,36.80390373
137,188.289,90,90,339.30832,623.9036255,36.00164719
137,188.392,90,90,339.0638,624.3051147,35.32408243
137,188.488,90,90,340.05307,624.6906128,36.01468334
137,188.578,90,90,339.75018,625.2142944,35.40753405
137,188.714,90,90,338.76086,624.8306885,35.99892912
138,189.35,90,90,339.32013,624.1138916,35.32650745
138,189.505,90,90,339.30832,623.9036255,36.00164719
138,189.587,90,90,339.30832,623.9036255,36.00164719
138,189.675,90,90,339.60342,624.246521,36.74357029
138,189.768,90,90,341.03143,623.5723877,36.76929233
138,189.869,90,90,339.32013,624.1138916,35.96852089
138,189.971,90,90,339.5452,624.3696289,36.60545808
138,190.069,90,90,339.44144,625.0701294,36.02994821
138,190.167,90,90,339.0056,624.4287109,36.0352285
139,190.77,90,90,340.63803,624.6705322,37.08424936
139,190.829,90,90,340.05902,624.2300415,36.34536827
139,190.923,90,90,339.23093,624.6845703,35.39947281
139,191,90,90,339.23093,624.6845703,35.39947281
139,191.096,90,90,340.41226,624.4138184,36.86946099
139,191.185,90,90,340.41226,624.4138184,37.07970653
139,191.287,90,90,340.7162,623.8886719,36.4116914
139,191.424,90,90,339.52438,624.9579468,36.88237067
139,191.556,90,90,339.30014,624.7715454,35.93738583
139,191.632,90,90,339.30014,624.7715454,35.93738583
139,191.725,90,90,340.63803,624.6705322,36.87415378
139,191.802,90,90,340.63803,624.6705322,36.87415378
140,192.412,90,90,338.76086,624.8306885,35.99892912
140,192.517,90,90,339.83844,624.6427612,35.97635023
140,192.614,90,90,339.32013,624.1138916,35.96852089
140,192.714,90,90,339.53366,624.1599731,35.36631899
140,192.833,90,90,339.5452,624.3696289,36.38975708
140,192.941,90,90,339.58276,624.8347778,35.33212269
140,193.014,90,90,339.58276,624.8347778,35.33212269
140,193.074,90,90,339.5452,624.3696289,35.33226547
140,193.173,90,90,339.44144,625.0701294,36.02994821
140,193.281,90,90,339.44144,625.0701294,36.02994821
140,193.317,90,90,339.44144,625.0701294,36.02994821
141,193.993,90,90,339.07516,624.5160522,36.34852158
141,194.089,90,90,339.82724,624.4337769,36.009456
141,194.188,90,90,339.6892,625.3052979,35.95068917
141,194.295,90,90,338.98608,625.0863647,36.41981601
141,194.399,90,90,338.98608,625.0863647,36.41981601
141,194.459,90,90,339.83844,624.6427612,35.33472046
141,194.565,90,90,339.83844,624.6427612,35.33472046
141,194.625,90,90,339.23093,624.6845703,36.45603782
141,194.754,90,90,340.05902,624.2300415,35.92968148
141,194.887,90,90,341.23376,624.4188843,37.05258989
141,194.989,90,90,339.27966,625.359436,36.00656852
142,195.642,90,90,339.53366,624.1599731,36.00690609
142,195.75,90,90,339.53366,624.1599731,36.00690609
142,195.842,90,90,339.8482,623.8450928,35.9401983
142,195.922,90,90,339.8482,623.8450928,35.9401983
142,196.016,90,90,339.5452,624.3696289,36.81380928
142,196.112,90,90,339.59354,625.0443726,35.93991904
142,196.212,90,90,340.6929,624.8839722,36.96752262
142,196.339,90,90,339.23093,624.6845703,36.04048171
142,196.441,90,90,339.23093,624.6845703,36.04048171
142,196.534,90,90,339.45273,624.8394775,35.97845445
142,196.63,90,90,340.942,624.145874,37.04998646
142,196.709,90,90,340.942,624.145874,37.04998646
143,197.43,90,90,339.28522,624.9012451,36.3380062
143,197.526,90,90,339.81393,624.6315918,35.89329656
143,197.629,90,90,339.0056,624.4287109,36.45110903
143,197.758,90,90,338.98608,625.0863647,36.84371987
143,197.837,90,90,338.98608,625.0863647,36.84371987
143,197.93,90,90,339.6231,623.5888672,35.29333742
143,198.019,90,90,339.80374,625.4296265,35.92933776
143,198.125,90,90,340.60397,625.4571533,36.82763593
143,198.223,90,90,341.15594,625.2003174,37.09139731
143,198.322,90,90,339.83386,623.973938,35.92441007
143,198.403,90,90,339.83386,623.973938,35.92441007
143,198.459,90,90,339.53366,624.1599731,36.84564014
143,198.537,90,90,339.53366,624.1599731,36.84564014
144,199.116,90,90,340.05307,624.6906128,36.42973147
144,199.192,90,90,340.05307,624.6906128,36.42973147
144,199.221,90,90,340.05307,624.6906128,36.42973147
144,199.274,90,90,339.8482,623.8450928,35.9401983
144,199.38,90,90,339.32013,624.1138916,35.96852089
144,199.499,90,90,339.53366,624.1599731,35.36631899
144,199.581,90,90,339.53366,624.1599731,35.36631899
144,199.653,90,90,339.53366,624.1599731,35.36631899
144,199.709,90,90,339.07516,624.5160522,35.93212591
144,199.841,90,90,339.6231,623.5888672,35.93488086
144,199.971,90,90,338.98608,625.0863647,36.00408234
144,200.066,90,90,340.064,624.8989868,35.34046333
144,200.168,90,90,339.83844,624.6427612,35.97635023
144,200.3,90,90,340.1416,624.1187134,35.94279525
145,201.017,90,90,339.0056,624.4287109,36.0352285
145,201.123,90,90,339.80853,625.0913696,35.97832153
145,201.255,90,90,339.5452,624.3696289,35.33226547
145,201.349,90,90,339.23093,624.6845703,37.5163076
145,201.459,90,90,339.30014,624.7715454,35.93738583
145,201.558,90,90,339.83844,624.6427612,35.33472046
145,201.649,90,90,339.0056,624.4287109,35.39375649
145,201.756,90,90,339.0056,624.4287109,36.0352285
145,201.858,90,90,339.0056,624.4287109,36.0352285
145,201.917,90,90,339.32013,624.1138916,35.32650745
145,202.05,90,90,339.32013,624.1138916,35.96852089
145,202.15,90,90,339.07516,624.5160522,35.93212591
145,202.25,90,90,339.21603,624.8143921,35.38316779
146,202.841,90,90,339.5452,624.3696289,35.97383269
146,202.939,90,90,339.32013,624.1138916,37.64449446
146,203.012,90,90,339.32013,624.1138916,37.64449446
146,203.07,90,90,339.23093,624.6845703,37.5163076
146,203.172,90,90,339.53366,624.1599731,36.42217708
146,203.283,90,90,339.53366,624.1599731,36.42217708
146,203.346,90,90,339.53366,624.1599731,36.42217708
146,203.397,90,90,340.41226,624.4138184,37.07970653
146,203.505,90,90,340.9527,624.3540039,36.16089719
146,203.636,90,90,339.32013,624.1138916,35.96852089
146,203.729,90,90,339.75018,625.2142944,36.04819134
146,203.81,90,90,339.75018,625.2142944,36.04819134
146,203.842,90,90,339.75018,625.2142944,36.04819134
146,203.896,90,90,339.5452,624.3696289,36.38975708
146,204.003,90,90,339.75565,624.7545166,36.8034823
146,204.1,90,90,339.53366,624.1599731,36.00690609
147,204.764,90,90,339.83844,624.6427612,35.97635023
147,204.888,90,90,339.83844,624.6427612,36.39237633
147,204.962,90,90,339.83844,624.6427612,36.39237633
147,205.028,90,90,339.83844,624.6427612,36.39237633
147,205.082,90,90,340.064,624.8989868,36.39735023
147,205.211,90,90,339.96082,625.5998535,37.51287584
147,205.287,90,90,339.96082,625.5998535,37.51287584
147,205.384,90,90,339.32013,624.1138916,35.96852089
147,205.459,90,90,339.32013,624.1138916,35.96852089
147,205.551,90,90,339.83844,624.6427612,35.97635023
147,205.655,90,90,339.83844,624.6427612,35.97635023
147,205.717,90,90,338.98608,625.0863647,36.41981601
147,205.844,90,90,339.83844,624.6427612,36.39237633
147,205.92,90,90,339.83844,624.6427612,36.39237633
147,206.016,90,90,339.0056,624.4287109,36.45110903
147,206.106,90,90,339.83844,624.6427612,36.81652277
148,206.771,90,90,339.32013,624.1138916,35.96852089
148,206.834,90,90,340.064,624.8989868,35.34046333
148,206.94,90,90,340.064,624.8989868,35.34046333
148,206.978,90,90,340.064,624.8989868,35.34046333
148,207.035,90,90,340.064,624.8989868,36.39735023
148,207.135,90,90,340.064,624.8989868,37.45793155
148,207.208,90,90,340.064,624.8989868,37.45793155
148,207.298,90,90,339.23093,624.6845703,36.87975665
148,207.425,90,90,339.5452,624.3696289,35.97383269
148,207.526,90,90,340.9527,624.3540039,36.8082863
148,207.63,90,90,340.064,624.8989868,36.39735023
148,207.737,90,90,340.064,624.8989868,36.39735023
148,207.773,90,90,340.064,624.8989868,36.39735023
148,207.829,90,90,341.24417,624.6263428,36.81091162
148,207.908,90,90,341.24417,624.6263428,36.81091162
148,207.97,90,90,341.24417,624.6263428,36.81091162
148,208.024,90,90,339.5452,624.3696289,35.33226547
148,208.108,90,90,339.5452,624.3696289,35.33226547
149,208.754,90,90,339.07516,624.5160522,36.34852158
149,208.849,90,90,339.07516,624.5160522,36.34852158
149,208.886,90,90,339.07516,624.5160522,36.34852158
149,208.938,90,90,339.83844,624.6427612,36.39237633
149,209.021,90,90,339.83844,624.6427612,36.39237633
149,209.081,90,90,340.12247,624.7763062,35.91168925
149,209.155,90,90,340.12247,624.7763062,35.91168925
149,209.195,90,90,340.12247,624.7763062,35.91168925
149,209.277,90,90,340.12247,624.7763062,37.38759403
149,209.375,90,90,339.5452,624.3696289,35.97383269
149,209.476,90,90,339.5452,624.3696289,35.97383269
149,209.539,90,90,339.32013,624.1138916,36.38476949
149,209.645,90,90,339.32013,624.1138916,36.38476949
149,209.682,90,90,339.32013,624.1138916,36.38476949
149,209.735,90,90,339.32013,624.1138916,35.32650745
149,209.819,90,90,339.32013,624.1138916,35.32650745
149,209.881,90,90,339.83844,624.6427612,35.97635023
149,209.951,90,90,339.83844,624.6427612,35.97635023
149,210.006,90,90,339.5452,624.3696289,35.97383269
149,210.134,90,90,340.064,624.8989868,35.98167858
149,210.233,90,90,339.27966,625.359436,36.42235486
150,210.842,90,90,339.23093,624.6845703,36.87975665
150,210.93,90,90,339.32013,624.1138916,36.38476949
150,211.021,90,90,339.0056,624.4287109,37.51213373
150,211.121,90,90,340.63803,624.6705322,36.2273521
150,211.255,90,90,339.32013,624.1138916,35.96852089
150,211.35,90,90,339.32013,624.1138916,35.96852089
150,211.435,90,90,339.32013,624.1138916,35.96852089
150,211.489,90,90,339.75565,624.7545166,37.44070367
150,211.59,90,90,339.32013,624.1138916,36.38476949
150,211.728,90,90,339.75018,625.2142944,36.4635411
150,211.895,90,90,340.41226,624.4138184,36.86946099
150,212.025,90,90,340.41226,624.4138184,36.86946099
150,212.085,90,90,339.32013,624.1138916,35.96852089
150,212.19,90,90,339.32013,624.1138916,35.96852089
150,212.25,90,90,339.0056,624.4287109,36.0352285
150,212.352,90,90,339.32013,624.1138916,36.38476949
151,212.979,90,85,339.5054,625.6155396,36.01180396
152,213.641,90,101,347.61383,633.5351563,50.27466066
152,213.702,90,101,348.13226,634.0634766,50.27091426
153,214.343,90,85,334.27048,621.5430908,30.84382687
153,214.466,90,85,334.00272,619.6871338,31.8131875
153,214.571,90,85,334.00272,619.6871338,31.8131875
154,215.295,90,101,354.92438,646.8474121,64.06519677
154,215.363,90,101,354.92438,646.8474121,64.06519677
154,215.395,90,101,354.92438,646.8474121,64.06519677
154,215.428,90,101,354.92438,646.8474121,64.06519677
155,216.085,90,85,342.30692,627.5065308,40.04279671
155,216.155,90,85,342.30692,627.5065308,40.04279671
155,216.189,90,85,342.30692,627.5065308,40.04279671
155,216.25,90,85,342.30692,627.5065308,40.04279671
155,216.314,90,85,342.30692,627.5065308,40.04279671
156,216.966,90,101,358.78995,658.2618408,74.94954504
156,217.063,90,101,358.26187,657.7359619,73.79933092
156,217.143,90,101,358.26187,657.7359619,73.79933092
156,217.257,90,101,355.25626,645.3932495,62.23961801
157,217.919,90,85,337.65472,621.2766113,34.32965256
157,218.051,90,85,338.1455,623.3887939,37.08979689
157,218.146,90,85,348.36823,632.8588257,48.62341089
157,218.245,90,85,351.93613,641.3631592,56.33722168
158,218.878,90,101,360.67697,664.5767212,81.35648086
158,218.989,90,101,360.67697,664.5767212,81.35648086
158,219.024,90,101,360.67697,664.5767212,81.35648086
158,219.08,90,101,358.2468,656.8831177,73.29515862
158,219.151,90,101,358.2468,656.8831177,73.29515862
159,219.776,90,85,341.54724,626.3833008,40.67147402
159,219.815,90,85,341.54724,626.3833008,40.67147402
159,219.872,90,85,342.2663,628.7537842,40.07615659
159,219.971,90,85,346.74774,632.4908447,47.53517863
159,220.048,90,85,346.74774,632.4908447,47.53517863
159,220.141,90,85,354.7347,644.8654785,62.39278965
159,220.236,90,85,359.3559,656.552063,74.44447228
160,220.897,90,101,360.24435,681.1072998,99.54855313
160,220.936,90,101,360.24435,681.1072998,99.54855313
160,220.992,90,101,359.92316,681.8547363,100.6105315
160,221.068,90,101,359.92316,681.8547363,100.6105315
160,221.1,90,101,359.92316,681.8547363,100.6105315
160,221.158,90,101,360.323,668.1692505,86.15912402
160,221.256,90,101,359.9593,659.5907593,78.21717456
160,221.36,90,101,359.9593,659.5907593,78.21717456
161,221.976,90,85,342.61588,625.9889526,40.67404826
161,222.085,90,85,342.3335,625.921875,39.57792328
161,222.214,90,85,349.22406,634.3787231,51.95623324
161,222.319,90,85,349.22406,634.3787231,51.95623324
161,222.378,90,85,357.51813,648.0291748,66.68559636
161,222.482,90,85,357.51813,648.0291748,66.68559636
161,222.519,90,85,357.51813,648.0291748,66.68559636
162,223.131,90,101,358.67355,687.6533203,105.8604248
162,223.21,90,101,358.67355,687.6533203,105.8604248
162,223.281,90,101,358.67355,687.6533203,105.8604248
162,223.315,90,101,358.67355,687.6533203,105.8604248
162,223.372,90,101,360.52655,677.506897,95.14659117
162,223.465,90,101,361.16824,670.8610229,87.68661926
162,223.539,90,101,361.16824,670.8610229,87.68661926
162,223.634,90,101,358.39166,654.3693848,71.81567812
162,223.709,90,101,358.39166,654.3693848,71.81567812
163,224.423,90,85,341.47018,624.8834229,36.39195066
163,224.524,90,85,341.7924,625.9839478,38.83893076
163,224.596,90,85,341.7924,625.9839478,38.83893076
163,224.638,90,85,341.7924,625.9839478,38.83893076
163,224.705,90,85,341.7924,625.9839478,38.83893076
163,224.766,90,85,341.7924,625.9839478,38.83893076
163,224.819,90,85,356.97095,648.1221313,67.04992378
163,224.902,90,85,356.97095,648.1221313,67.04992378
163,224.982,90,85,360.1118,666.3016968,83.06138799
163,225.084,90,85,361.14874,672.479248,90.69028551
164,225.746,90,101,353.45914,698.3912964,118.4553618
164,225.824,90,101,353.45914,698.3912964,118.4553618
164,225.878,90,101,354.33853,698.5271606,117.7606068
164,225.995,90,101,358.74078,688.6605225,108.6807328
164,226.104,90,101,359.7352,678.3591919,96.00794379
164,226.177,90,101,359.7352,678.3591919,96.00794379
164,226.238,90,101,360.34167,666.5549316,83.91641058
164,226.333,90,101,360.71347,659.875,75.65412516
164,226.445,90,101,360.71347,659.875,75.65412516
165,227.104,90,85,340.7272,624.0974121,37.01399741
165,227.163,90,85,340.41226,624.4138184,37.07970653
165,227.266,90,85,342.62466,626.1939087,40.64837129
165,227.358,90,85,350.409,635.0918579,52.99166944
165,227.44,90,85,350.409,635.0918579,52.99166944
165,227.472,90,85,350.409,635.0918579,52.99166944
165,227.506,90,85,350.409,635.0918579,52.99166944
165,227.6,90,85,358.62033,654.1644897,72.11983317
165,227.692,90,85,361.295,667.0068359,86.11527957
165,227.774,90,85,361.295,667.0068359,86.11527957
165,227.829,90,85,361.38705,678.5881348,98.12710715
166,228.527,90,101,352.52158,701.5465698,121.8517375
166,228.562,90,101,352.52158,701.5465698,121.8517375
166,228.619,90,101,353.09207,702.0620117,121.7989753
166,228.693,90,101,353.09207,702.0620117,121.7989753
166,228.721,90,101,353.09207,702.0620117,121.7989753
166,228.755,90,101,353.09207,702.0620117,121.7989753
166,228.823,90,101,353.09207,702.0620117,121.7989753
166,228.857,90,101,353.09207,702.0620117,121.7989753
166,228.912,90,101,360.2922,679.7106934,98.34676226
166,229.008,90,101,361.46567,672.1073608,90.69483015
166,229.087,90,101,361.46567,672.1073608,90.69483015
166,229.156,90,101,361.46567,672.1073608,90.69483015
166,229.213,90,101,359.16434,653.0862427,70.69880222
166,229.31,90,101,359.16434,653.0862427,70.69880222
167,229.946,90,85,336.78702,621.2366943,31.14741448
167,229.978,90,85,336.78702,621.2366943,31.14741448
167,230.011,90,85,336.78702,621.2366943,31.14741448
167,230.064,90,85,336.47342,621.5466309,31.58362359
167,230.17,90,85,340.7272,624.0974121,36.80355276
167,230.299,90,85,349.25082,633.7763672,49.17529537
167,230.38,90,85,349.25082,633.7763672,49.17529537
167,230.445,90,85,349.25082,633.7763672,49.17529537
167,230.497,90,85,358.34317,651.3111572,69.15011551
167,230.569,90,85,358.34317,651.3111572,69.15011551
167,230.629,90,85,361.86404,664.3043213,80.78494406
167,230.758,90,85,363.07303,675.2141724,92.90603294
167,230.857,90,85,359.8693,687.3909302,105.3241523
168,231.398,90,101,347.90222,707.9501038,129.5497167
168,231.438,90,101,347.90222,707.9501038,129.5497167
168,231.487,90,101,348.70645,708.693512,128.9717467
168,231.562,90,101,348.70645,708.693512,128.9717467
168,231.597,90,101,348.70645,708.693512,128.9717467
168,231.627,90,101,348.70645,708.693512,128.9717467
168,231.717,90,101,355.20294,697.9904785,118.5951116
168,231.797,90,101,355.20294,697.9904785,118.5951116
168,231.861,90,101,355.20294,697.9904785,118.5951116
168,231.895,90,101,355.20294,697.9904785,118.5951116
168,231.951,90,101,360.88046,675.4694824,92.89865382
168,232.051,90,101,361.295,667.0068359,86.24959452
168,232.152,90,101,361.295,667.0068359,86.24959452
168,232.213,90,101,358.89072,651.2140503,69.34742492
168,232.339,90,101,353.1609,639.8363037,57.38480045
169,232.972,90,85,332.92032,617.5986938,28.05407351
169,233.066,90,85,334.52267,620.2166748,29.80095463
169,233.145,90,85,334.52267,620.2166748,29.80095463
169,233.203,90,85,343.48895,627.2335815,38.77729706
169,233.276,90,85,343.48895,627.2335815,38.77729706
169,233.309,90,85,343.48895,627.2335815,38.77729706
169,233.344,90,85,343.48895,627.2335815,38.77729706
169,233.396,90,85,355.93982,642.993042,60.29879846
169,233.498,90,85,358.57297,651.5687256,68.75895845
169,233.631,90,85,361.3534,662.1682129,81.10558889
169,233.724,90,85,362.6192,675.0762939,92.91887421
169,233.802,90,85,362.6192,675.0762939,92.91887421
169,233.838,90,85,362.6192,675.0762939,92.91887421
169,233.929,90,85,358.9493,690.5344849,109.2283363
170,234.592,90,101,342.03867,715.2019653,140.1311991
170,234.718,90,101,343.51974,712.9597778,139.9281924
170,234.795,90,101,343.51974,712.9597778,139.9281924
170,234.863,90,101,343.51974,712.9597778,139.9281924
170,234.917,90,101,354.10303,699.1345825,120.5559531
170,235.046,90,101,358.39435,690.015564,108.3032179
170,235.145,90,101,361.92966,679.1099854,97.34172146
170,235.249,90,101,361.256,670.2386475,86.93645957
170,235.38,90,101,360.2574,659.8605347,74.91168251
170,235.502,90,101,356.17194,647.0946045,62.61346656
171,236.085,90,85,341.24417,624.6263428,35.3296245
171,236.151,90,85,341.24417,624.6263428,35.3296245
171,236.207,90,85,341.18155,623.6171265,35.39427147
171,236.304,90,85,344.5807,627.5401001,40.55417933
171,236.383,90,85,344.5807,627.5401001,40.55417933
171,236.45,90,85,344.5807,627.5401001,40.55417933
171,236.484,90,85,344.5807,627.5401001,40.55417933
171,236.54,90,85,358.70197,647.7536011,66.00586153
171,236.614,90,85,358.70197,647.7536011,66.00586153
171,236.67,90,85,361.62213,659.2045288,77.30519307
171,236.774,90,85,361.62213,659.2045288,77.30519307
171,236.835,90,85,363.15717,675.5984497,92.87023359
171,236.968,90,85,360.41312,687.2557373,105.8541712
171,237.04,90,85,360.41312,687.2557373,105.8541712
171,237.109,90,85,360.41312,687.2557373,105.8541712
171,237.166,90,85,352.47522,704.8302002,126.8398628
172,237.795,90,101,332.21152,720.894989,152.6192439
172,237.895,90,101,332.21152,720.894989,152.6192439
172,237.932,90,101,332.21152,720.894989,152.6192439
172,237.965,90,101,332.21152,720.894989,152.6192439
172,238.033,90,101,332.21152,720.894989,152.6192439
172,238.069,90,101,332.21152,720.894989,152.6192439
172,238.102,90,101,332.21152,720.894989,152.6192439
172,238.219,90,101,353.7052,702.9325562,123.1594327
172,238.312,90,101,358.14612,691.4058838,110.3822285
172,238.398,90,101,358.14612,691.4058838,110.3822285
172,238.448,90,101,361.13864,679.963562,97.58578981
172,238.525,90,101,361.13864,679.963562,97.58578981
172,238.555,90,101,361.13864,679.963562,97.58578981
172,238.612,90,101,361.56357,664.0339966,81.70450004
172,238.721,90,101,360.77054,656.534729,73.23203634
172,238.842,90,101,356.24976,643.1077271,61.91668045
173,239.481,90,85,338.17932,620.8865356,30.54354635
173,239.541,90,85,336.56268,620.9815674,31.13830032
173,239.64,90,85,339.58276,624.8347778,33.23319873
173,239.795,90,85,350.8383,636.2139893,50.9093388
173,239.901,90,85,357.84894,645.1003418,62.99612843
173,240,90,85,360.05536,652.5419312,70.42415272
173,240.141,90,85,361.84592,665.9168701,82.28682525
173,240.298,90,85,361.68207,680.4846191,98.17451957
173,240.428,90,85,359.8014,691.6281738,111.6760956
173,240.502,90,85,359.8014,691.6281738,111.6760956
173,240.592,90,85,350.7063,706.8763428,127.7845614
174,241.289,90,101,327.7,725.0022888,158.4204258
174,241.383,90,101,328.09964,725.2951355,158.3628866
174,241.46,90,101,328.09964,725.2951355,158.3628866
174,241.53,90,101,328.09964,725.2951355,158.3628866
174,241.587,90,101,340.55945,715.3735352,141.251511
174,241.714,90,101,351.57217,708.65271,128.3179408
174,241.813,90,101,356.65436,696.3320313,115.4323334
174,241.896,90,101,356.65436,696.3320313,115.4323334
174,241.95,90,101,359.88263,685.107605,102.9939119
174,242.047,90,101,362.1524,677.8686523,92.9165504
174,242.148,90,101,362.1524,677.8686523,92.9165504
174,242.208,90,101,361.37283,660.5578003,77.11714281
174,242.34,90,101,357.8098,648.2982788,64.31771413
174,242.425,90,101,357.8098,648.2982788,64.31771413
175,243.067,90,85,332.92255,618.3984985,25.99861332
175,243.166,90,85,332.69717,617.3445435,27.35687489
175,243.298,90,85,342.13412,624.0809937,35.4921683
175,243.377,90,85,342.13412,624.0809937,35.4921683
175,243.439,90,85,342.13412,624.0809937,35.4921683
175,243.472,90,85,342.13412,624.0809937,35.4921683
175,243.529,90,85,355.9184,644.5905151,60.530323
175,243.628,90,85,359.97012,651.6790771,69.06393889
175,243.735,90,85,359.97012,651.6790771,69.06393889
175,243.772,90,85,359.97012,651.6790771,69.06393889
175,243.829,90,85,363.21017,670.7428589,86.87375091
175,243.926,90,85,361.15823,678.3396606,96.06968986
175,244.002,90,85,361.15823,678.3396606,96.06968986
175,244.071,90,85,361.15823,678.3396606,96.06968986
175,244.125,90,85,356.63297,697.9698486,117.1255165
175,244.248,90,85,349.33624,707.9289246,127.8240722
175,244.334,90,85,349.33624,707.9289246,127.8240722
176,244.931,90,101,319.00754,726.7922363,164.8431167
176,244.983,90,101,318.77383,727.1415405,165.6233771
176,245.065,90,101,318.77383,727.1415405,165.6233771
176,245.123,90,101,323.1231,726.5167847,163.618849
176,245.196,90,101,323.1231,726.5167847,163.618849
176,245.252,90,101,335.57523,722.0870361,150.7847013
176,245.354,90,101,335.57523,722.0870361,150.7847013
176,245.391,90,101,335.57523,722.0870361,150.7847013
176,245.423,90,101,335.57523,722.0870361,150.7847013
176,245.489,90,101,335.57523,722.0870361,150.7847013
176,245.524,90,101,335.57523,722.0870361,150.7847013
