sim_time,left_pwm,right_pwm,model_pos_x,model_pos_y,theta
431.73,0.5,1.0,-4.195,4.687,-112.626
431.759,0.5,1.0,-4.196,4.685,-112.446
431.793,0.5,1.0,-4.197,4.684,-112.292
431.828,0.5,1.0,-4.198,4.682,-112.132
431.862,0.5,1.0,-4.199,4.68,-111.97
431.901,0.5,1.0,-4.199,4.679,-111.833
431.937,0.5,1.0,-4.2,4.677,-111.732
431.972,0.5,1.0,-4.201,4.676,-111.617
432.011,0.5,1.0,-4.202,4.674,-111.519
432.04,0.5,1.0,-4.202,4.673,-111.46
432.075,0.5,1.0,-4.203,4.672,-111.397
432.108,0.5,1.0,-4.203,4.671,-111.349
432.145,0.5,1.0,-4.204,4.669,-111.31
432.182,0.5,1.0,-4.204,4.668,-111.294
432.216,0.5,1.0,-4.205,4.667,-111.287
432.242,0.5,1.0,-4.205,4.666,-111.29
432.269,0.5,1.0,-4.205,4.666,-111.305
432.304,0.5,1.0,-4.206,4.665,-111.333
432.336,0.5,1.0,-4.206,4.664,-111.375
432.365,0.5,1.0,-4.206,4.663,-111.408
432.401,0.5,1.0,-4.206,4.662,-111.471
432.435,0.5,1.0,-4.206,4.662,-111.524
432.47,0.5,1.0,-4.207,4.661,-111.577
432.497,0.5,1.0,-4.207,4.661,-111.619
432.536,0.5,1.0,-4.207,4.66,-111.67
432.571,0.5,1.0,-4.207,4.66,-111.708
432.605,0.5,1.0,-4.207,4.659,-111.744
432.643,0.5,1.0,-4.207,4.659,-111.773
432.684,0.5,1.0,-4.207,4.659,-111.797
432.717,0.5,1.0,-4.207,4.658,-111.812
432.753,0.5,1.0,-4.207,4.658,-111.822
432.806,0.5,1.0,-4.207,4.658,-111.826
432.839,0.5,1.0,-4.207,4.658,-111.827
432.871,0.5,1.0,-4.207,4.658,-111.827
432.908,0.5,1.0,-4.207,4.658,-111.827
432.951,0.5,1.0,-4.207,4.658,-111.827
432.983,0.5,1.0,-4.207,4.658,-111.827
433.022,0.5,1.0,-4.207,4.658,-111.826
433.065,0.5,1.0,-4.207,4.658,-111.826
433.106,0.5,1.0,-4.207,4.658,-111.826
433.135,0.5,1.0,-4.207,4.658,-111.826
